timestamp,heading,position_x,position_y
2527.10,11.80,5201.00,595.00
2527.20,11.80,5201.00,595.00
2527.30,11.80,5201.00,595.00
2527.40,11.80,2774.00,594.00
2527.50,11.80,2774.00,594.00
2527.60,11.80,2774.00,594.00
2527.70,11.50,1693.00,610.00
2527.80,11.50,1693.00,610.00
2527.90,11.50,1693.00,638.00
2528.00,11.50,1668.00,638.00
2528.10,11.50,1668.00,638.00
2528.20,11.50,1668.00,676.00
2528.30,11.50,1536.00,676.00
2528.40,11.50,1536.00,676.00
2528.50,11.50,1509.00,1448.00
2528.60,11.50,1509.00,1448.00
2528.70,11.70,1509.00,1448.00
2528.80,11.70,1406.00,1491.00
2528.90,11.70,1406.00,1491.00
2529.00,11.70,1406.00,1491.00
2529.10,11.70,1486.00,5201.00
2529.20,11.70,1486.00,5201.00
2529.30,11.70,1486.00,768.00
2529.40,11.70,1500.00,768.00
2529.50,11.70,1500.00,768.00
2529.60,11.70,1500.00,780.00
2529.70,11.70,1431.00,780.00
2529.80,11.70,1431.00,780.00
2529.90,11.70,1442.00,810.00
2530.00,11.70,1442.00,810.00
2530.10,11.70,1442.00,810.00
2530.20,11.70,1417.00,5201.00
2530.30,11.70,1417.00,5201.00
2530.40,11.70,1417.00,5201.00
2530.50,11.70,1422.00,5201.00
2530.60,11.70,1422.00,5201.00
2530.70,11.50,1422.00,5201.00
2530.80,11.50,1441.00,5201.00
2530.90,11.50,1441.00,5201.00
2531.00,11.50,1441.00,5201.00
2531.10,11.50,1411.00,5201.00
2531.20,11.50,1411.00,5201.00
2531.30,11.50,1413.00,5201.00
2531.40,11.50,1413.00,5201.00
2531.50,11.50,1413.00,5201.00
2531.60,11.50,1415.00,5201.00
2531.70,11.80,1415.00,5201.00
2531.80,11.80,1415.00,5201.00
2531.90,11.80,1413.00,5201.00
2532.00,11.80,1413.00,5201.00
2532.10,11.80,1413.00,5201.00
2532.20,11.80,1413.00,5201.00
2532.30,11.80,1413.00,5201.00
2532.40,11.80,1413.00,5201.00
2532.50,11.80,1413.00,5201.00
2532.60,11.80,1413.00,5201.00
2532.70,11.80,1413.00,5201.00
1304.90,12.60,1640.00,1534.00
1305.00,12.60,1640.00,1534.00
1305.10,12.60,1640.00,1531.00
1305.20,12.60,1640.00,1531.00
1305.30,12.60,1640.00,1531.00
1305.40,12.40,1644.00,1534.00
1305.50,12.40,1644.00,1534.00
1305.60,12.40,1644.00,1675.00
1305.70,12.40,1522.00,1675.00
1305.80,12.40,1522.00,1675.00
1305.90,12.40,1522.00,1675.00
1306.00,12.40,1522.00,1675.00
1306.10,12.40,1522.00,1675.00
1306.20,12.40,1564.00,1479.00
1306.30,12.40,1564.00,1479.00
1306.40,12.30,1564.00,1479.00
1306.50,12.30,1682.00,1493.00
1306.60,12.30,1682.00,1493.00
1306.70,12.30,1682.00,1493.00
1306.80,12.30,1558.00,1580.00
1306.90,12.30,1558.00,1580.00
1307.00,12.30,1558.00,1534.00
1307.10,12.30,1552.00,1534.00
1307.20,12.30,1552.00,1534.00
1307.30,12.30,1552.00,1471.00
1307.40,12.40,1565.00,1471.00
1307.50,12.40,1565.00,1471.00
1307.60,12.40,1581.00,1422.00
1307.70,12.40,1581.00,1422.00
1307.80,12.40,1578.00,1387.00
1307.90,12.40,1578.00,1387.00
1308.00,12.40,1578.00,1387.00
1308.10,12.40,1560.00,1132.00
1308.20,12.40,1560.00,1132.00
1308.30,12.40,1560.00,1301.00
1308.40,12.40,1572.00,1301.00
1308.50,12.40,1572.00,1301.00
1308.60,12.40,1572.00,1792.00
1308.70,12.40,1582.00,1792.00
1308.80,12.40,1582.00,1792.00
1308.90,12.40,1588.00,5201.00
1309.00,12.40,1588.00,5201.00
1309.10,12.40,1588.00,5201.00
1309.20,12.40,1372.00,5201.00
1309.30,12.30,1372.00,5201.00
1309.40,12.30,1372.00,5201.00
1309.50,12.30,1616.00,5201.00
1309.60,12.30,1616.00,5201.00
1309.70,12.30,1616.00,5201.00
1309.80,12.30,1627.00,5201.00
1309.90,12.30,1627.00,5201.00
1310.00,12.30,1627.00,5201.00
1310.10,12.30,1639.00,5201.00
1310.20,12.30,1639.00,5201.00
1310.30,12.40,1641.00,5201.00
1310.40,12.40,1641.00,5201.00
1310.50,12.40,1641.00,5201.00
1310.60,12.40,1641.00,5201.00
1310.70,12.40,1641.00,5201.00
1310.80,12.40,1641.00,5201.00
1310.90,12.40,1643.00,5201.00
1311.00,12.40,1643.00,5201.00
1311.10,12.40,1643.00,5201.00
1311.20,12.40,1641.00,5201.00
1311.30,12.40,1641.00,5201.00
1311.40,12.40,1641.00,5201.00
1907.30,12.60,1529.00,2037.00
1907.40,12.60,1529.00,2044.00
1907.50,12.60,1529.00,2044.00
1907.60,12.60,1529.00,2044.00
1907.70,12.60,1529.00,2041.00
1907.80,12.60,1529.00,2041.00
1907.90,12.30,1529.00,2041.00
1908.00,12.30,1529.00,2035.00
1908.10,12.30,1529.00,2035.00
1908.20,12.30,1529.00,2035.00
1908.30,12.30,1524.00,2035.00
1908.40,12.30,1524.00,2035.00
1908.50,12.30,1524.00,2036.00
1908.60,12.30,1530.00,2036.00
1908.70,12.30,1530.00,2036.00
1908.80,12.30,1530.00,2351.00
1908.90,12.30,1535.00,2351.00
1909.00,12.30,1535.00,2351.00
1909.10,12.30,1545.00,1917.00
1909.20,12.30,1545.00,1917.00
1909.30,12.30,1545.00,1917.00
1909.40,12.30,1554.00,1851.00
1909.50,12.30,1554.00,1851.00
1909.60,12.30,1554.00,1851.00
1909.70,12.30,1563.00,1789.00
1909.80,12.30,1563.00,1789.00
1909.90,12.30,1563.00,1726.00
1910.00,12.30,1572.00,1726.00
1910.10,12.30,1572.00,1726.00
1910.20,12.30,1572.00,1663.00
1910.30,12.30,1581.00,1663.00
1910.40,12.30,1581.00,1663.00
1910.50,12.30,1590.00,1605.00
1910.60,12.30,1590.00,1605.00
1910.70,12.30,1590.00,1605.00
1910.80,12.30,1600.00,1547.00
1910.90,12.40,1600.00,1547.00
1911.00,12.40,1600.00,1547.00
1911.10,12.40,1609.00,1953.00
1911.20,12.40,1609.00,1953.00
1911.30,12.40,1609.00,1920.00
1911.40,12.40,1619.00,1920.00
1911.50,12.40,1619.00,1920.00
1911.60,12.40,1619.00,1878.00
1911.70,12.40,1628.00,1878.00
1911.80,12.40,1628.00,1878.00
1911.90,12.40,1636.00,5201.00
1912.00,12.40,1636.00,5201.00
1912.10,12.40,1636.00,5201.00
1912.20,12.40,1642.00,5201.00
1912.30,12.40,1642.00,5201.00
1912.40,12.40,1642.00,5201.00
1912.50,12.40,1633.00,5201.00
1912.60,12.40,1633.00,5201.00
1912.70,12.40,1633.00,5201.00
1912.80,12.40,1639.00,5201.00
1912.90,12.50,1639.00,5201.00
1913.00,12.50,1639.00,5201.00
1913.10,12.50,1640.00,5201.00
1913.20,12.50,1640.00,5201.00
1396.70,12.60,5201.00,2074.00
1396.80,12.60,5201.00,2062.00
1396.90,12.60,5201.00,2062.00
1397.00,12.60,5201.00,2062.00
1397.10,12.60,5201.00,2065.00
1397.20,12.60,5201.00,2065.00
1397.30,12.60,5201.00,2065.00
1397.40,12.60,5201.00,2059.00
1397.50,12.60,5201.00,2059.00
1397.60,12.60,5201.00,2059.00
1397.70,12.60,5201.00,2065.00
1397.80,12.60,5201.00,2065.00
1397.90,12.60,5201.00,2068.00
1398.00,12.60,5201.00,2068.00
1398.10,12.60,5201.00,2068.00
1398.20,12.60,5201.00,2063.00
1398.30,12.40,5201.00,2063.00
1398.40,12.40,5201.00,2063.00
1398.50,12.40,5201.00,2037.00
1398.60,12.40,5201.00,2037.00
1398.70,12.40,5201.00,2037.00
1398.80,12.40,5201.00,2009.00
1398.90,12.40,5201.00,2009.00
1399.00,12.40,5201.00,2009.00
1399.10,12.40,3636.00,1978.00
1399.20,12.40,3636.00,1978.00
1399.30,12.30,3636.00,1953.00
1399.40,12.30,3811.00,1953.00
1399.50,12.30,3811.00,1953.00
1399.60,12.30,3811.00,1934.00
1399.70,12.30,5201.00,1934.00
1399.80,12.30,5201.00,1934.00
1399.90,12.30,5201.00,1917.00
1400.00,12.30,5201.00,1917.00
1400.10,12.30,5201.00,1917.00
1400.20,12.30,5201.00,1886.00
1400.30,12.30,5201.00,1886.00
1400.40,12.30,5201.00,1886.00
1400.50,12.30,5201.00,1864.00
1400.60,12.30,5201.00,1864.00
1400.70,12.30,5201.00,1844.00
1400.80,12.30,5201.00,1844.00
1400.90,12.30,5201.00,1844.00
1401.00,12.30,5201.00,1817.00
1401.10,12.30,5201.00,1817.00
1401.20,12.30,5201.00,1817.00
1401.30,12.40,5201.00,1796.00
1401.40,12.40,5201.00,1796.00
1401.50,12.40,5201.00,1796.00
1401.60,12.40,5201.00,1776.00
1401.70,12.40,5201.00,1776.00
1401.80,12.40,5201.00,1776.00
1401.90,12.40,5201.00,1757.00
1402.00,12.40,5201.00,1757.00
1402.10,12.40,5201.00,1737.00
1402.20,12.40,5201.00,1737.00
1402.30,12.30,5201.00,1737.00
1402.40,12.30,5201.00,1727.00
1402.50,12.30,5201.00,1727.00
1402.60,12.30,5201.00,1727.00
1402.70,12.30,5201.00,1713.00
1402.80,12.30,5201.00,1713.00
1402.90,12.30,5201.00,1713.00
1403.00,12.30,5201.00,1695.00
1403.10,12.30,5201.00,1695.00
1403.20,12.30,5201.00,1695.00
1403.30,12.60,5201.00,1690.00
1403.40,12.60,5201.00,1690.00
1403.50,12.60,5201.00,1691.00
1403.60,12.60,5201.00,1691.00
1403.70,12.60,5201.00,1691.00
1403.80,12.60,5201.00,1690.00
1403.90,12.60,5201.00,1690.00
1404.00,12.60,5201.00,1690.00
1404.10,12.60,5201.00,1691.00
1404.20,12.60,5201.00,1691.00
1404.30,12.40,5201.00,1691.00
1404.40,12.40,5201.00,1691.00
1404.50,12.40,5201.00,1691.00
1404.60,12.40,5201.00,1691.00
1821.10,11.80,1195.00,5201.00
1821.20,11.80,1195.00,5201.00
1821.30,11.80,1195.00,5201.00
1821.40,11.80,1192.00,5201.00
1821.50,11.80,1192.00,5201.00
1821.60,11.80,1192.00,5201.00
1821.70,11.80,1192.00,5201.00
1821.80,11.80,1192.00,5201.00
1821.90,11.80,1192.00,5201.00
1822.00,11.80,1192.00,5201.00
1822.10,11.80,1192.00,5201.00
1822.20,11.80,1192.00,5201.00
1822.30,11.80,1192.00,5201.00
1822.40,11.80,1192.00,5201.00
1822.50,11.80,1192.00,3510.00
1822.60,11.80,1192.00,3510.00
1822.70,11.80,1192.00,2826.00
1822.80,11.80,1198.00,2826.00
1822.90,11.80,1198.00,2826.00
1823.00,11.80,1198.00,5201.00
1823.10,11.60,1950.00,5201.00
1823.20,11.60,1950.00,5201.00
1823.30,11.60,3380.00,2617.00
1823.40,11.60,3380.00,2617.00
1823.50,11.60,3380.00,2617.00
1823.60,11.60,5201.00,2423.00
1823.70,11.60,5201.00,2423.00
1823.80,11.60,5201.00,2423.00
1823.90,11.60,5201.00,2264.00
1824.00,11.60,5201.00,2264.00
1824.10,11.60,5201.00,2204.00
1824.20,11.60,1246.00,2204.00
1824.30,11.60,1246.00,2204.00
1824.40,11.60,1246.00,2138.00
1824.50,11.60,5201.00,2138.00
1824.60,11.60,5201.00,2138.00
1824.70,11.60,5201.00,2075.00
1824.80,11.60,5201.00,2075.00
1824.90,11.60,5201.00,2075.00
1825.00,11.60,5201.00,2017.00
1825.10,11.60,5201.00,2017.00
1825.20,11.60,5201.00,2017.00
1825.30,11.60,5201.00,2052.00
1825.40,11.60,5201.00,2052.00
1825.50,11.60,5201.00,2026.00
1825.60,11.60,5201.00,2026.00
1825.70,11.60,5201.00,2026.00
1825.80,11.60,5201.00,1969.00
1825.90,11.60,5201.00,1969.00
1826.00,11.60,5201.00,1969.00
1826.10,11.60,5201.00,1000.00
1826.20,11.60,5201.00,1000.00
1826.30,11.60,5201.00,1000.00
1826.40,11.60,5201.00,1885.00
1826.50,11.60,5201.00,1885.00
1826.60,11.60,5201.00,1885.00
1826.70,11.60,5201.00,970.00
1826.80,11.60,5201.00,970.00
1826.90,11.60,5201.00,974.00
1827.00,11.60,5201.00,974.00
1827.10,11.80,5201.00,974.00
1827.20,11.80,5201.00,971.00
1827.30,11.80,5201.00,971.00
1827.40,11.80,5201.00,971.00
1827.50,11.80,5201.00,1882.00
2160.00,12.30,1491.00,2070.00
2160.10,12.30,1491.00,2070.00
2160.20,12.30,1484.00,2066.00
2160.30,12.30,1484.00,2066.00
2160.40,12.30,1484.00,2067.00
2160.50,12.30,1490.00,2067.00
2160.60,12.30,1490.00,2067.00
2160.70,12.30,1490.00,2070.00
2160.80,12.50,1491.00,2070.00
2160.90,12.50,1491.00,2070.00
2161.00,12.50,1490.00,2070.00
2161.10,12.50,1490.00,2070.00
2161.20,12.50,1490.00,2070.00
2161.30,12.50,1494.00,2063.00
2161.40,12.50,1494.00,2063.00
2161.50,12.50,1494.00,2063.00
2161.60,12.50,1500.00,2002.00
2161.70,12.50,1500.00,2002.00
2161.80,12.30,1500.00,1947.00
2161.90,12.30,1507.00,1947.00
2162.00,12.30,1507.00,1947.00
2162.10,12.30,1507.00,1900.00
2162.20,12.30,1517.00,1900.00
2162.30,12.30,1517.00,1900.00
2162.40,12.30,1531.00,1864.00
2162.50,12.30,1531.00,1864.00
2162.60,12.30,1531.00,1864.00
2162.70,12.30,1543.00,1746.00
2162.80,12.40,1543.00,1746.00
2162.90,12.40,1543.00,1746.00
2163.00,12.40,1556.00,1670.00
2163.10,12.40,1556.00,1670.00
2163.20,12.40,1556.00,1623.00
2163.30,12.40,1568.00,1623.00
2163.40,12.40,1568.00,1623.00
2163.50,12.40,1568.00,1571.00
2163.60,12.40,1582.00,1571.00
2163.70,12.40,1582.00,1571.00
2163.80,12.30,1593.00,1511.00
2163.90,12.30,1593.00,1511.00
2164.00,12.30,1593.00,1511.00
2164.10,12.30,1602.00,1473.00
2164.20,12.30,1602.00,1473.00
2164.30,12.30,1602.00,1473.00
2164.40,12.30,1609.00,1909.00
2164.50,12.30,1609.00,1909.00
2164.60,12.30,1609.00,1874.00
2164.70,12.30,1614.00,1874.00
2164.80,12.60,1614.00,1874.00
2164.90,12.60,1614.00,1876.00
2165.00,12.60,1615.00,1876.00
2165.10,12.60,1615.00,1876.00
2165.20,12.60,1614.00,1876.00
2165.30,12.60,1614.00,1876.00
2165.40,12.60,1614.00,1876.00
2165.50,12.60,1615.00,1876.00
2165.60,12.60,1615.00,1876.00
2165.70,12.60,1615.00,1876.00
2165.80,12.30,1615.00,1878.00
1204.90,12.70,1888.00,2424.00
1205.00,12.70,1888.00,2424.00
1205.10,12.70,1888.00,2424.00
1205.20,12.70,1888.00,2434.00
1205.30,12.70,1887.00,2434.00
1205.40,12.70,1887.00,2434.00
1205.50,12.70,1887.00,2434.00
1205.60,12.70,1888.00,2434.00
1205.70,12.70,1888.00,2434.00
1205.80,12.70,1888.00,2431.00
1205.90,12.70,1888.00,2431.00
1206.00,12.70,1888.00,2431.00
1206.10,12.70,1888.00,2402.00
1206.20,12.70,1888.00,2402.00
1206.30,12.70,1888.00,2402.00
1206.40,12.70,1882.00,2040.00
1206.50,12.70,1882.00,2040.00
1206.60,12.70,1882.00,2435.00
1206.70,12.70,1487.00,2435.00
1206.80,12.70,1487.00,2435.00
1206.90,12.70,1487.00,1353.00
1207.00,12.70,1863.00,1353.00
1207.10,12.70,1863.00,1353.00
1207.20,12.70,1874.00,2097.00
1207.30,12.70,1874.00,2097.00
1207.40,12.70,1874.00,2097.00
1207.50,12.70,1175.00,3373.00
1207.60,12.70,1175.00,3373.00
1207.70,12.60,1175.00,3373.00
1207.80,12.60,1873.00,1463.00
1207.90,12.60,1873.00,1463.00
1208.00,12.60,1873.00,3433.00
1208.10,12.60,1577.00,3433.00
1208.20,12.60,1577.00,3433.00
1208.30,12.60,1577.00,1500.00
1208.40,12.60,1881.00,1500.00
1208.50,12.60,1881.00,1500.00
1208.60,12.60,1894.00,3629.00
1208.70,12.70,1894.00,3629.00
1208.80,12.70,1894.00,3629.00
1208.90,12.70,1892.00,2578.00
1209.00,12.70,1892.00,2578.00
1209.10,12.70,1892.00,2578.00
1209.20,12.70,1599.00,2702.00
1209.30,12.70,1599.00,2702.00
1209.40,12.70,1599.00,2793.00
1209.50,12.70,1965.00,2793.00
1209.60,12.70,1965.00,2793.00
1209.70,12.70,1965.00,2885.00
1209.80,12.70,2981.00,2885.00
1209.90,12.70,2981.00,2885.00
1210.00,12.70,5201.00,5201.00
1210.10,12.70,5201.00,5201.00
1210.20,12.70,5201.00,5201.00
1210.30,12.70,5201.00,5201.00
1210.40,12.70,5201.00,5201.00
1210.50,12.70,5201.00,5201.00
1210.60,12.70,5201.00,5201.00
1210.70,12.30,5201.00,5201.00
1210.80,12.30,5201.00,5201.00
1210.90,12.30,5201.00,5201.00
1211.00,12.30,5201.00,5201.00
1211.10,12.30,5201.00,5201.00
1211.20,12.30,5201.00,5201.00
429.20,12.40,1093.00,1461.00
429.30,12.80,1093.00,1461.00
429.40,12.80,1093.00,1461.00
429.50,12.80,1093.00,1461.00
429.60,12.80,1093.00,1461.00
429.70,12.80,1093.00,1458.00
429.80,12.80,1093.00,1458.00
429.90,12.80,1093.00,1458.00
430.00,12.80,1093.00,1461.00
430.10,12.80,1093.00,1461.00
430.20,12.80,1093.00,1458.00
430.30,12.80,1093.00,1458.00
430.40,12.80,1093.00,1458.00
430.50,12.80,1093.00,1452.00
430.60,12.80,1094.00,1452.00
430.70,12.80,1094.00,1452.00
430.80,12.80,1095.00,1422.00
430.90,12.80,1095.00,1422.00
431.00,12.80,1095.00,1422.00
431.10,12.80,1104.00,1712.00
431.20,12.80,1104.00,1712.00
431.30,12.50,1104.00,1712.00
431.40,12.50,1118.00,1657.00
431.50,12.50,1118.00,1657.00
431.60,12.50,1118.00,2656.00
431.70,12.50,855.00,2656.00
431.80,12.50,855.00,2656.00
431.90,12.50,855.00,2797.00
432.00,12.50,855.00,2797.00
432.10,12.50,855.00,2797.00
432.20,12.50,815.00,2757.00
432.30,12.50,815.00,2757.00
432.40,12.50,815.00,2757.00
432.50,12.50,817.00,2698.00
432.60,12.50,817.00,2698.00
432.70,12.50,817.00,2698.00
432.80,12.50,822.00,2645.00
432.90,12.50,822.00,2645.00
433.00,12.50,822.00,2615.00
433.10,12.50,826.00,2615.00
433.20,12.50,826.00,2615.00
433.30,12.50,826.00,2607.00
433.40,12.50,827.00,2607.00
433.50,12.50,827.00,2607.00
433.60,12.50,827.00,2608.00
433.70,12.50,827.00,2608.00
433.80,12.50,827.00,2608.00
433.90,12.50,827.00,2611.00
434.00,12.50,827.00,2611.00
998.30,12.30,1041.00,1462.00
998.40,12.30,1041.00,1461.00
998.50,12.30,1042.00,1461.00
998.60,12.30,1042.00,1461.00
998.70,12.30,1042.00,1465.00
998.80,12.70,1042.00,1465.00
998.90,12.70,1042.00,1465.00
999.00,12.70,1042.00,1461.00
999.10,12.70,1042.00,1461.00
999.20,12.70,1042.00,1461.00
999.30,12.70,1042.00,1465.00
999.40,12.70,1042.00,1465.00
999.50,12.70,1042.00,1462.00
999.60,12.70,1042.00,1462.00
999.70,12.70,1042.00,1462.00
999.80,12.70,1042.00,1429.00
999.90,12.70,1037.00,1429.00
1000.00,12.70,1037.00,1429.00
1000.10,12.70,1036.00,1438.00
1000.20,12.70,1036.00,1438.00
1000.30,12.70,1036.00,1438.00
1000.40,12.70,1036.00,1465.00
1000.50,12.70,1036.00,1465.00
1000.60,12.70,1036.00,1465.00
1000.70,12.70,1036.00,1465.00
1000.80,12.50,1036.00,1465.00
1000.90,12.50,1036.00,1544.00
1001.00,12.50,1036.00,1544.00
1001.10,12.50,1036.00,1544.00
1001.20,12.50,1036.00,1555.00
1001.30,12.50,1037.00,1555.00
1001.40,12.50,1037.00,1555.00
1001.50,12.50,1036.00,1555.00
1001.60,12.50,1036.00,1555.00
1001.70,12.50,1036.00,1555.00
1001.80,12.40,1036.00,1555.00
1001.90,12.40,1036.00,1555.00
1002.00,12.40,1036.00,1555.00
1002.10,12.40,1036.00,1556.00
1002.20,12.40,1036.00,1556.00
1002.30,12.40,1036.00,1546.00
1002.40,12.40,1036.00,1546.00
1002.50,12.40,1036.00,1546.00
1002.60,12.40,1036.00,1547.00
1002.70,12.40,1036.00,1547.00
1002.80,12.70,1036.00,1547.00
1002.90,12.70,1036.00,1547.00
1003.00,12.70,1036.00,1547.00
1003.10,12.70,1036.00,1547.00
1003.20,12.70,1036.00,1548.00
1003.30,12.70,1036.00,1548.00
1003.40,12.70,1036.00,1548.00
1003.50,12.70,1037.00,1548.00
1003.60,12.70,1037.00,1548.00
1003.70,12.70,1037.00,1547.00
1003.80,12.50,1036.00,1547.00
1003.90,12.50,1036.00,1547.00
1004.00,12.50,1036.00,1547.00
1004.10,12.50,1036.00,1547.00
1004.20,12.50,1036.00,1547.00
326.90,11.40,1131.00,5201.00
327.00,11.40,1131.00,5201.00
327.10,11.40,1131.00,5201.00
327.20,11.40,1132.00,5201.00
327.30,11.40,1132.00,5201.00
327.40,11.40,1132.00,5201.00
327.50,11.40,1132.00,5201.00
327.60,11.40,1132.00,5201.00
327.70,11.40,1131.00,5201.00
327.80,12.00,1131.00,5201.00
327.90,12.00,1131.00,5201.00
328.00,12.00,1131.00,5201.00
328.10,12.00,1131.00,5201.00
328.20,12.00,1131.00,5201.00
328.30,12.00,1130.00,5201.00
328.40,12.00,1130.00,5201.00
328.50,12.00,1130.00,5201.00
328.60,12.00,1124.00,5201.00
328.70,12.00,1124.00,5201.00
328.80,11.90,1120.00,3205.00
328.90,11.90,1120.00,3205.00
329.00,11.90,1120.00,3205.00
329.10,11.90,1100.00,5201.00
329.20,11.90,1100.00,5201.00
329.30,11.90,1100.00,5201.00
329.40,11.90,1108.00,2642.00
329.50,11.90,1108.00,2642.00
329.60,11.90,1108.00,1996.00
329.70,11.90,1102.00,1996.00
329.80,11.90,1102.00,1996.00
329.90,11.90,1102.00,1996.00
330.00,11.70,1096.00,1996.00
330.10,11.70,1096.00,1996.00
330.20,11.70,1091.00,5201.00
330.30,11.70,1091.00,5201.00
330.40,11.70,1091.00,5201.00
330.50,11.70,1087.00,5201.00
330.60,11.70,1087.00,5201.00
330.70,11.70,1087.00,5201.00
330.80,12.00,1086.00,5201.00
330.90,12.00,1086.00,5201.00
331.00,12.00,1086.00,5201.00
331.10,12.00,1079.00,5201.00
331.20,12.00,1079.00,5201.00
331.30,12.00,1079.00,5201.00
331.40,12.00,1086.00,5201.00
331.50,12.00,1086.00,5201.00
331.60,12.00,1086.00,5201.00
331.70,12.00,1086.00,5201.00
773.40,12.50,1148.00,2933.00
773.50,12.50,1148.00,2933.00
773.60,12.50,1148.00,2933.00
773.70,12.50,1148.00,2933.00
773.80,12.50,1148.00,2933.00
773.90,12.70,1148.00,2933.00
774.00,12.70,1146.00,2932.00
774.10,12.70,1146.00,2932.00
774.20,12.70,1146.00,2933.00
774.30,12.70,1146.00,2933.00
774.40,12.70,1146.00,2933.00
774.50,12.70,1146.00,2936.00
774.60,12.70,1146.00,2936.00
774.70,12.70,1146.00,2936.00
774.80,12.70,1169.00,2930.00
774.90,12.40,1169.00,2930.00
775.00,12.40,1169.00,2930.00
775.10,12.40,1161.00,3085.00
775.20,12.40,1161.00,3085.00
775.30,12.40,1161.00,3085.00
775.40,12.40,1146.00,3018.00
775.50,12.40,1146.00,3018.00
775.60,12.40,1146.00,2941.00
775.70,12.40,1108.00,2941.00
775.80,12.40,1108.00,2941.00
775.90,12.30,1108.00,2926.00
776.00,12.30,1117.00,2926.00
776.10,12.30,1117.00,2926.00
776.20,12.30,796.00,2866.00
776.30,12.30,796.00,2866.00
776.40,12.30,796.00,2866.00
776.50,12.30,794.00,2994.00
776.60,12.30,794.00,2994.00
776.70,12.30,794.00,2994.00
776.80,12.30,799.00,3069.00
776.90,12.30,799.00,3069.00
777.00,12.30,799.00,5201.00
777.10,12.30,801.00,5201.00
777.20,12.30,801.00,5201.00
777.30,12.30,801.00,5201.00
777.40,12.30,801.00,5201.00
777.50,12.30,801.00,5201.00
777.60,12.30,801.00,5201.00
777.70,12.30,801.00,5201.00
777.80,12.30,801.00,5201.00
777.90,12.70,801.00,5201.00
778.00,12.70,801.00,5201.00
778.10,12.70,801.00,5201.00
778.20,12.70,801.00,5201.00
778.30,12.70,801.00,5201.00
778.40,12.70,801.00,5201.00
1451.40,12.60,5201.00,1691.00
1451.50,12.60,5201.00,1691.00
1451.60,12.60,5201.00,1691.00
1451.70,12.60,5201.00,1691.00
1451.80,12.60,5201.00,1691.00
1451.90,12.60,5201.00,1691.00
1452.00,12.60,5201.00,1691.00
1452.10,12.60,5201.00,1691.00
1452.20,12.40,5201.00,1691.00
1452.30,12.40,5201.00,1691.00
1452.40,12.40,5201.00,1691.00
1452.50,12.40,5201.00,1691.00
1452.60,12.40,5201.00,1691.00
1452.70,12.40,5201.00,1688.00
1452.80,12.40,5201.00,1688.00
1452.90,12.40,5201.00,1688.00
1453.00,12.40,5201.00,1670.00
1453.10,12.40,5201.00,1670.00
1453.20,12.40,5201.00,1670.00
1453.30,12.40,5201.00,1651.00
1453.40,12.40,5201.00,1651.00
1453.50,12.40,5201.00,1651.00
1453.60,12.40,5201.00,1636.00
1453.70,12.40,5201.00,1636.00
1453.80,12.40,5201.00,5201.00
1453.90,12.40,5201.00,5201.00
1454.00,12.40,5201.00,5201.00
1454.10,12.40,5201.00,5201.00
1454.20,12.30,5201.00,5201.00
1454.30,12.30,5201.00,5201.00
1454.40,12.30,5201.00,5201.00
1454.50,12.30,5201.00,5201.00
1454.60,12.30,5201.00,5201.00
1454.70,12.30,5201.00,5201.00
1454.80,12.30,5201.00,5201.00
1454.90,12.30,5201.00,5201.00
1455.00,12.30,5201.00,5201.00
1455.10,12.30,5201.00,5201.00
1455.20,12.40,5201.00,5201.00
1455.30,12.40,5201.00,5201.00
1455.40,12.40,5201.00,5201.00
1455.50,12.40,5201.00,5201.00
1455.60,12.40,5201.00,5201.00
1455.70,12.40,5201.00,5201.00
1455.80,12.40,5201.00,5201.00
1455.90,12.40,5201.00,5201.00
1456.00,12.40,5201.00,5201.00
1456.10,12.40,5201.00,5201.00
1456.20,12.60,5201.00,5201.00
1456.30,12.60,5201.00,5201.00
1456.40,12.60,5201.00,5201.00
2653.20,12.50,5201.00,1764.00
2653.30,12.50,5201.00,1762.00
2653.40,12.50,5201.00,1762.00
2653.50,12.50,5201.00,1762.00
2653.60,12.50,5201.00,1758.00
2653.70,12.50,5201.00,1758.00
2653.80,12.50,5201.00,1758.00
2653.90,12.50,5201.00,1765.00
2654.00,12.50,5201.00,1765.00
2654.10,12.50,5201.00,1765.00
2654.20,12.50,5201.00,1761.00
2654.30,12.50,5201.00,1761.00
2654.40,12.50,5201.00,1754.00
2654.50,12.50,3231.00,1754.00
2654.60,12.30,3231.00,1754.00
2654.70,12.30,3231.00,1724.00
2654.80,12.30,5201.00,1724.00
2654.90,12.30,5201.00,1724.00
2655.00,12.30,3230.00,1703.00
2655.10,12.30,3230.00,1703.00
2655.20,12.30,3230.00,1703.00
2655.30,12.30,5201.00,1665.00
2655.40,12.30,5201.00,1665.00
2655.50,12.30,5201.00,1665.00
2655.60,12.30,3327.00,1655.00
2655.70,12.30,3327.00,1655.00
2655.80,12.30,3327.00,1645.00
2655.90,12.30,3413.00,1645.00
2656.00,12.30,3413.00,1645.00
2656.10,12.30,3413.00,1619.00
2656.20,12.30,3690.00,1619.00
2656.30,12.30,3690.00,1619.00
2656.40,12.30,3164.00,1602.00
2656.50,12.30,3164.00,1602.00
2656.60,12.30,3164.00,1602.00
2656.70,12.30,5201.00,1583.00
2656.80,12.30,5201.00,1583.00
